ticker,ID_ISIN,name,GICS_SECTOR_NAME,weight,shares,price,snapshot_date,ticker_bb,ticker_base,ticker_alt,merge_key,esg_score_raw,sector_pct_rank,in_esg_universe
BIM FP Equity,FR0013280286,BioMerieux,Health Care,0.00083453,41.426427,91.82,2023-09-29,BIM FP,BIM FP,BIM FP,BIM FP,9.42846373,0.5714285714285714,False
TLX GY Equity,DE000TLX1005,Talanx AG,Financials,0.00083376,63.337736,60.0,2023-09-29,TLX GY,TLX GY,TLX GR,TLX GR,12.17599368,0.30952380952380953,False
INW IM Equity,IT0005090300,Infrastrutture Wireless Italiane SpA,Communication Services,0.0008305999999999,336.07,11.265,2023-09-29,INW IM,INW IM,INW IM,INW IM,9.372408143,0.8461538461538461,False
BOL FP Equity,FR0000039299,Bollore SE,Communication Services,0.00082391,737.793594,5.09,2023-09-29,BOL FP,BOL FP,BOL FP,BOL FP,6.304585248,1.0,False
AM FP Equity,FR0014004L86,Dassault Aviation SA,Industrials,0.00080748,20.630445,178.4,2023-09-29,AM FP,AM FP,AM FP,AM FP,7.462506813,0.972972972972973,False
VOW GY Equity,DE0007664005,Volkswagen AG,Consumer Discretionary,0.00080733,29.508982,124.7,2023-09-29,VOW GY,VOW GY,VOW GR,VOW GR,7.259031128,1.0,False
GRF SQ Equity,ES0171996087,Grifols SA,Health Care,0.00080463,298.290859,12.295,2023-09-29,GRF SQ,GRF SQ,GRF SM,GRF SM,19.57778878,0.047619047619047616,True
EVK GY Equity,DE000EVNK013,Evonik Industries AG,Materials,0.00079708,209.7,17.325,2023-09-29,EVK GY,EVK GY,EVK GR,EVK GR,12.33999328,0.058823529411764705,True
BC8 GY Equity,DE0005158703,Bechtle AG,Information Technology,0.0007949299999999,81.9,44.24,2023-09-29,BC8 GY,BC8 GY,BC8 GR,BC8 GR,7.20079883,1.0,False
AMP IM Equity,IT0004056880,Amplifon SpA,Health Care,0.0007681799999999,124.513741,28.12,2023-09-29,AMP IM,AMP IM,AMP IM,AMP IM,8.942220748,0.6190476190476191,False
DIE BB Equity,BE0974259880,D'ieteren Group,Consumer Discretionary,0.00075368,21.4836,159.9,2023-09-29,DIE BB,DIE BB,DIE BB,DIE BB,8.93891889,0.8,False
NEXI IM Equity,IT0005366767,Nexi SpA,Financials,0.00074993,590.557737,5.788,2023-09-29,NEXI IM,NEXI IM,NEXI IM,NEXI IM,9.544333761,0.8571428571428571,False
FR FP Equity,FR0013176526,Valeo SE,Consumer Discretionary,0.00074154,206.976652,16.33,2023-09-29,FR FP,FR FP,FR FP,FR FP,12.22393993,0.32,False
NEM GY Equity,DE0006452907,Nemetschek SE,Information Technology,0.00073335,57.75,57.88,2023-09-29,NEM GY,NEM GY,NEM GR,NEM GR,10.155623,0.9090909090909091,False
AFX GY Equity,DE0005313704,Carl Zeiss Meditec AG,Health Care,0.00073133,40.248257,82.82,2023-09-29,AFX GY,AFX GY,AFX GR,AFX GR,7.237985025,0.8571428571428571,False
ADP FP Equity,FR0010340141,Aeroports de Paris SA,Industrials,0.00072886,29.688181,111.9,2023-09-29,ADP FP,ADP FP,ADP FP,ADP FP,11.42913194,0.3783783783783784,False
JDEP NA Equity,NL0014332678,JDE Peet's NV,Consumer Staples,0.00072854,125.686464,26.42,2023-09-29,JDEP NA,JDEP NA,JDEP NA,JDEP NA,12.06872245,0.23529411764705882,True
AMUN FP Equity,FR0004125920,Amundi SA,Financials,0.0007158399999999,61.158039,53.35,2023-09-29,AMUN FP,AMUN FP,AMUN FP,AMUN FP,11.91909124,0.35714285714285715,False
NTGY SQ Equity,ES0116870314,Naturgy Energy Group SA,Utilities,0.0007123899999999,126.049794,25.76,2023-09-29,NTGY SQ,NTGY SQ,NTGY SM,NTGY SM,13.01690176,0.2631578947368421,True
FDJU FP Equity,FR0013451333,FDJ UNITED,Consumer Discretionary,0.0007098699999999,105.05,30.8,2023-09-29,FDJU FP,FDJU FP,FDJU FP,FDJU FP,12.4999663,0.28,True
LOTB BB Equity,BE0003604155,Lotus Bakeries NV,Consumer Staples,0.00068837,0.408007,7690.0,2023-09-29,LOTB BB,LOTB BB,LOTB BB,LOTB BB,8.679165692,0.9411764705882353,False
RAA GY Equity,DE0007010803,Rational AG,Industrials,0.0006735199999999,5.1165,600.0,2023-09-29,RAA GY,RAA GY,RAA GR,RAA GR,5.820319521,1.0,False
VOE AV Equity,AT0000937503,voestalpine AG,Materials,0.00065795,116.056956,25.84,2023-09-29,VOE AV,VOE AV,VOE AV,VOE AV,8.188878793,0.9411764705882353,False
ANA SQ Equity,ES0125220311,Acciona SA,Utilities,0.0006537,24.685494,120.7,2023-09-29,ANA SQ,ANA SQ,ANA SM,ANA SM,11.07266166,0.5789473684210527,False
SOF BB Equity,BE0003717312,Sofina SA,Financials,0.00064856,15.4125,191.8,2023-09-29,SOF BB,SOF BB,SOF BB,SOF BB,9.756940028,0.8095238095238095,False
TIT IM Equity,IT0003497168,Telecom Italia SpA/Milano,Communication Services,0.0006473,9964.153222,0.2961,2023-09-29,TIT IM,TIT IM,TIT IM,TIT IM,10.32216373,0.6153846153846154,False
OCI NA Equity,NL0010558797,OCI NV,Materials,0.00061082,105.498824,26.39,2023-09-29,OCI NA,OCI NA,OCI NA,OCI NA,9.893774585,0.5882352941176471,False
ELI BB Equity,BE0003822393,Elia Group SA/NV,Utilities,0.00059779,29.408729,92.65,2023-09-29,ELI BB,ELI BB,ELI BB,ELI BB,9.224373932,1.0,False
RCO FP Equity,FR0000130395,Remy Cointreau SA,Consumer Staples,0.00057987,22.853563,115.65,2023-09-29,RCO FP,RCO FP,RCO FP,RCO FP,8.802908383,0.8235294117647058,False
WCH GY Equity,DE000WCH8881,Wacker Chemie AG,Materials,0.00054324,18.25341,135.65,2023-09-29,WCH GY,WCH GY,WCH GR,WCH GR,10.01816281,0.5294117647058824,False
RF FP Equity,FR0000121121,Eurazeo SE,Financials,0.00053965,43.573491,56.45,2023-09-29,RF FP,RF FP,RF FP,RF FP,13.51411056,0.07142857142857142,True
SK FP Equity,FR0000121709,SEB SA,Consumer Discretionary,0.00048433,24.901997,88.65,2023-09-29,SK FP,SK FP,SK FP,SK FP,11.11972874,0.52,False
COV FP Equity,FR0000064578,Covivio SA/France,Real Estate,0.00046648,50.503195,42.1,2023-09-29,COV FP,COV FP,COV FP,COV FP,15.66419286,0.14285714285714285,True
MF FP Equity,FR0000121204,Wendel SE,Financials,0.00043872,26.644606,75.05,2023-09-29,MF FP,MF FP,MF FP,MF FP,14.21132113,0.023809523809523808,True
DIA IM Equity,IT0003492391,DiaSorin SpA,Health Care,0.0004243199999999,22.379303,86.42,2023-09-29,DIA IM,DIA IM,DIA IM,DIA IM,6.857291375,0.9047619047619048,False
ANE SQ Equity,ES0105563003,Corp ACCIONA Energias Renovables SA,Utilities,0.00035251,65.850118,24.4,2023-09-29,ANE SQ,ANE SQ,ANE SM,ANE SM,13.12654605,0.15789473684210525,True
O2D GY Equity,DE000A1J5RX9,Telefonica Deutschland Holding AG,Communication Services,0.00033185,892.366498,1.695,2023-09-29,O2D GY,O2D GY,O2D GR,O2D GR,10.39840364,0.5384615384615384,False
ASML NA Equity,NL0010273215,ASML Holding NV,Information Technology,0.05595013,403.138042,681.7,2023-12-29,ASML NA,ASML NA,ASML NA,ASML NA,13.34239494,0.2727272727272727,True
MC FP Equity,FR0000121014,LVMH Moet Hennessy Louis Vuitton SE,Consumer Discretionary,0.04124028,276.12662,733.6,2023-12-29,MC FP,MC FP,MC FP,MC FP,15.49269548,0.08333333333333333,True
SAP GY Equity,DE0007164600,SAP SE,Information Technology,0.02965252,1044.228597,139.48,2023-12-29,SAP GY,SAP GY,SAP GR,SAP GR,12.13920004,0.45454545454545453,False
TTE FP Equity,FR0000120271,TotalEnergies SE,Energy,0.02873962,2291.639243,61.6,2023-12-29,TTE FP,TTE FP,TTE FP,TTE FP,9.8405233,0.8571428571428571,False
SIE GY Equity,DE0007236101,Siemens AG,Industrials,0.0262913,760.0,169.92,2023-12-29,SIE GY,SIE GY,SIE GR,SIE GR,12.2903563,0.2894736842105263,True
OR FP Equity,FR0000120321,L'Oreal SA,Consumer Staples,0.02212933,241.198698,450.65,2023-12-29,OR FP,OR FP,OR FP,OR FP,11.13145546,0.5294117647058824,False
SAN FP Equity,FR0000120578,Sanofi SA,Health Care,0.02080118,1138.285286,89.76,2023-12-29,SAN FP,SAN FP,SAN FP,SAN FP,12.96085788,0.3333333333333333,False
SU FP Equity,FR0000121972,Schneider Electric SE,Industrials,0.02013974,544.19409,181.78,2023-12-29,SU FP,SU FP,SU FP,SU FP,14.55448734,0.05263157894736842,True
ALV GY Equity,DE0008404005,Allianz SE,Financials,0.01986657,403.313996,241.95,2023-12-29,ALV GY,ALV GY,ALV GR,ALV GR,12.51524897,0.2558139534883721,True
AI FP Equity,FR0000120073,Air Liquide SA,Materials,0.01877932,523.741618,176.12,2023-12-29,AI FP,AI FP,AI FP,AI FP,9.466211463,0.7058823529411765,False
AIR FP Equity,NL0000235190,Airbus SE,Industrials,0.0168696,592.796708,139.78,2023-12-29,AIR FP,AIR FP,AIR FP,AIR FP,11.56071915,0.34210526315789475,False
IBE SQ Equity,ES0144580Y14,Iberdrola SA,Utilities,0.01457878,6032.7641,11.87,2023-12-29,IBE SQ,IBE SQ,IBE SM,IBE SM,10.53379258,0.8421052631578947,False
DTE GY Equity,DE0005557508,Deutsche Telekom AG,Communication Services,0.01435221,3241.198087,21.75,2023-12-29,DTE GY,DTE GY,DTE GR,DTE GR,10.69840454,0.4166666666666667,False
BNP FP Equity,FR0000131104,BNP Paribas SA,Financials,0.0133856299999999,1050.461,62.59,2023-12-29,BNP FP,BNP FP,BNP FP,BNP FP,11.50298566,0.5116279069767442,False
SAN SQ Equity,ES0113900J37,Banco Santander SA,Financials,0.01245312,16184.146059,3.7795,2023-12-29,SAN SQ,SAN SQ,SAN SM,SAN SM,10.85115598,0.6744186046511628,False
RMS FP Equity,FR0000052292,Hermes International SCA,Consumer Discretionary,0.01237209,31.670824,1918.8,2023-12-29,RMS FP,RMS FP,RMS FP,RMS FP,15.49269548,0.125,True
DG FP Equity,FR0000125486,Vinci SA,Industrials,0.01175194,507.686028,113.7,2023-12-29,DG FP,DG FP,DG FP,DG FP,10.48962162,0.5526315789473685,False
ENEL IM Equity,IT0003128367,Enel SpA,Utilities,0.01114393,8133.343957,6.73,2023-12-29,ENEL IM,ENEL IM,ENEL IM,ENEL IM,11.39053013,0.5263157894736842,False
SAF FP Equity,FR0000073272,Safran SA,Industrials,0.01109656,341.808433,159.46,2023-12-29,SAF FP,SAF FP,SAF FP,SAF FP,10.39231276,0.6052631578947368,False
EL FP Equity,FR0000121667,EssilorLuxottica SA,Health Care,0.01090068,294.838255,181.6,2023-12-29,EL FP,EL FP,EL FP,EL FP,7.894426275,0.8095238095238095,False
CS FP Equity,FR0000120628,AXA SA,Financials,0.01083101,1804.015047,29.49,2023-12-29,CS FP,CS FP,CS FP,CS FP,10.68963652,0.7209302325581395,False
MUV2 GY Equity,DE0008430026,Muenchener Rueckversicherungs-Gesellschaft AG in Muenchen,Financials,0.01042155,136.46815,375.1,2023-12-29,MUV2 GY,MUV2 GY,MUV2 GR,MUV2 GR,11.56922221,0.4883720930232558,False
ABI BB Equity,BE0974293251,Anheuser-Busch InBev SA/NV,Consumer Staples,0.01033082,868.598431,58.42,2023-12-29,ABI BB,ABI BB,ABI BB,ABI BB,7.442193321,1.0,False
MBG GY Equity,DE0007100000,Mercedes-Benz Group AG,Consumer Discretionary,0.01021787,802.378085,62.55,2023-12-29,MBG GY,MBG GY,MBG GR,MBG GR,12.0088377,0.3333333333333333,False
IFX GY Equity,DE0006231004,Infineon Technologies AG,Information Technology,0.01004992,1305.921137,37.8,2023-12-29,IFX GY,IFX GY,IFX GR,IFX GR,11.12747113,0.5454545454545454,False
BBVA SQ Equity,ES0113211835,Banco Bilbao Vizcaya Argentaria SA,Financials,0.00999051,5965.473005,8.226,2023-12-29,BBVA SQ,BBVA SQ,BBVA SM,BBVA SM,11.26126374,0.5813953488372093,False
INGA NA Equity,NL0011821202,ING Groep NV,Financials,0.0099672099999999,3619.51197,13.526,2023-12-29,INGA NA,INGA NA,INGA NA,INGA NA,11.16400831,0.6046511627906976,False
DHL GY Equity,DE0005552004,Deutsche Post AG,Industrials,0.00905205,991.247527,44.855,2023-12-29,DHL GY,DHL GY,DHL GR,DHL GR,9.699942599,0.7631578947368421,False
BAS GY Equity,DE000BASF111,BASF SE,Materials,0.0088637,892.522164,48.78,2023-12-29,BAS GY,BAS GY,BAS GR,BAS GR,9.504436296,0.6470588235294118,False
ITX SQ Equity,ES0148396007,Industria de Diseno Textil SA,Consumer Discretionary,0.00875663,1090.8275,39.43,2023-12-29,ITX SQ,ITX SQ,ITX SM,ITX SM,13.05574169,0.20833333333333334,True
ISP IM Equity,IT0000072618,Intesa Sanpaolo SpA,Financials,0.00836363,15540.379141,2.6435,2023-12-29,ISP IM,ISP IM,ISP IM,ISP IM,13.47540175,0.06976744186046512,True
PRX NA Equity,NL0013654783,Prosus NV,Consumer Discretionary,0.0080361499999999,1462.754703,26.985,2023-12-29,PRX NA,PRX NA,PRX NA,PRX NA,10.89797459,0.625,False
UCG IM Equity,IT0005239360,UniCredit SpA,Financials,0.00803285,1606.196772,24.565,2023-12-29,UCG IM,UCG IM,UCG IM,UCG IM,12.70861171,0.20930232558139536,True
BN FP Equity,FR0000120644,Danone SA,Consumer Staples,0.0076922299999999,643.884472,58.68,2023-12-29,BN FP,BN FP,BN FP,BN FP,11.81414749,0.29411764705882354,True
ENI IM Equity,IT0003132476,Eni SpA,Energy,0.00738411,2363.156525,15.348,2023-12-29,ENI IM,ENI IM,ENI IM,ENI IM,11.24488764,0.5714285714285714,False
NDA FH Equity,FI4000297767,Nordea Bank Abp,Financials,0.0073174799999999,3201.713397,11.226,2023-12-29,NDA FH,NDA FH,NDA FH,NDA FH,11.41908427,0.5581395348837209,False
DB1 GY Equity,DE0005810055,Deutsche Boerse AG,Financials,0.00721417,190.0,186.5,2023-12-29,DB1 GY,DB1 GY,DB1 GR,DB1 GR,12.96339738,0.13953488372093023,True
BAYN GY Equity,DE000BAY0017,Bayer AG,Health Care,0.00672636,982.424082,33.63,2023-12-29,BAYN GY,BAYN GY,BAYN GR,BAYN GR,5.350956938,1.0,False
RI FP Equity,FR0000120693,Pernod Ricard SA,Consumer Staples,0.00665119,204.505386,159.75,2023-12-29,RI FP,RI FP,RI FP,RI FP,11.73501532,0.4117647058823529,False
BMW GY Equity,DE0005190003,Bayerische Motoren Werke AG,Consumer Discretionary,0.0065428399999999,318.887617,100.78,2023-12-29,BMW GY,BMW GY,BMW GR,BMW GR,9.137982303,0.75,False
WKL NA Equity,NL0000395903,Wolters Kluwer NV,Industrials,0.00651159,248.516153,128.7,2023-12-29,WKL NA,WKL NA,WKL NA,WKL NA,10.71295833,0.5,False
STMPA FP Equity,NL0000226223,STMicroelectronics NV,Information Technology,0.0062956199999999,683.46144,45.245,2023-12-29,STMPA FP,STMPA FP,STMPA FP,STMPA FP,11.12747113,0.6363636363636364,False
SGO FP Equity,FR0000125007,Cie de Saint-Gobain SA,Industrials,0.00618546,455.77734,66.66,2023-12-29,SGO FP,SGO FP,SGO FP,SGO FP,14.03409265,0.13157894736842105,True
ADS GY Equity,DE000A1EWWW0,adidas AG,Consumer Discretionary,0.0060738499999999,162.0,184.16,2023-12-29,ADS GY,ADS GY,ADS GR,ADS GR,11.03421223,0.5416666666666666,False
KER FP Equity,FR0000121485,Kering SA,Consumer Discretionary,0.00604711,74.442467,399.0,2023-12-29,KER FP,KER FP,KER FP,KER FP,11.03421223,0.5833333333333334,False
DSY FP Equity,FR0014003TT8,Dassault Systemes SE,Information Technology,0.00601787,668.224856,44.235,2023-12-29,DSY FP,DSY FP,DSY FP,DSY FP,15.59484049,0.09090909090909091,True
CAP FP Equity,FR0000125338,Capgemini SE,Information Technology,0.00600328,156.223902,188.75,2023-12-29,CAP FP,CAP FP,CAP FP,CAP FP,15.38987212,0.18181818181818182,True
AMS SQ Equity,ES0109067019,Amadeus IT Group SA,Consumer Discretionary,0.00595057,450.499205,64.88,2023-12-29,AMS SQ,AMS SQ,AMS SM,AMS SM,12.62107635,0.25,True
ENGI FP Equity,FR0010208488,Engie SA,Utilities,0.0059190699999999,1826.463758,15.918,2023-12-29,ENGI FP,ENGI FP,ENGI FP,ENGI FP,10.17258732,0.8947368421052632,False
EOAN GY Equity,DE000ENAG999,E.ON SE,Utilities,0.00555354,2245.12098,12.15,2023-12-29,EOAN GY,EOAN GY,EOAN GR,EOAN GR,10.69702086,0.7894736842105263,False
HEIA NA Equity,NL0000009165,Heineken NV,Consumer Staples,0.0053908,288.001307,91.94,2023-12-29,HEIA NA,HEIA NA,HEIA NA,HEIA NA,9.141340314,0.7647058823529411,False
RWE GY Equity,DE0007037129,RWE AG,Utilities,0.00530078,632.265034,41.18,2023-12-29,RWE GY,RWE GY,RWE GR,RWE GR,10.00715852,0.9473684210526315,False
ADYEN NA Equity,NL0012969182,Adyen NV,Financials,0.00515722,21.714009,1166.6,2023-12-29,ADYEN NA,ADYEN NA,ADYEN NA,ADYEN NA,7.188218518,0.9534883720930233,False
AD NA Equity,NL0011794037,Koninklijke Ahold Delhaize NV,Consumer Staples,0.0050885,960.752804,26.015,2023-12-29,AD NA,AD NA,AD NA,AD NA,11.76815987,0.35294117647058826,False
LR FP Equity,FR0010307819,Legrand SA,Industrials,0.00507832,265.079745,94.1,2023-12-29,LR FP,LR FP,LR FP,LR FP,12.35084174,0.2631578947368421,True
DBK GY Equity,DE0005140008,Deutsche Bank AG,Financials,0.00487886,1938.230811,12.364,2023-12-29,DBK GY,DBK GY,DBK GR,DBK GR,1.363247863,1.0,False
ASM NA Equity,NL0000334118,ASM International NV,Information Technology,0.0044927,46.957121,469.95,2023-12-29,ASM NA,ASM NA,ASM NA,ASM NA,12.25950571,0.36363636363636365,False
ML FP Equity,FR001400AJ45,Cie Generale des Etablissements Michelin SCA,Consumer Discretionary,0.00448328,678.411483,32.46,2023-12-29,ML FP,ML FP,ML FP,ML FP,10.53309292,0.6666666666666666,False
UMG NA Equity,NL0015000IY2,Universal Music Group NV,Communication Services,0.00430743,819.74023,25.81,2023-12-29,UMG NA,UMG NA,UMG NA,UMG NA,11.36108621,0.25,True
VNA GY Equity,DE000A1ML7J1,Vonovia SE,Real Estate,0.00426009,733.180498,28.54,2023-12-29,VNA GY,VNA GY,VNA GR,VNA GR,10.50684144,0.8571428571428571,False
ARGX BB Equity,NL0010832176,Argenx SE,Health Care,0.00413153,59.078527,343.5,2023-12-29,ARGX BB,ARGX BB,ARGX BB,ARGX BB,13.03093633,0.2857142857142857,True
CLNX SQ Equity,ES0105066007,Cellnex Telecom SA,Communication Services,0.0041032,565.1803,35.66,2023-12-29,CLNX SQ,CLNX SQ,CLNX SM,CLNX SM,11.71202674,0.16666666666666666,True
VIE FP Equity,FR0000124141,Veolia Environnement SA,Utilities,0.00395162,679.614681,28.56,2023-12-29,VIE FP,VIE FP,VIE FP,VIE FP,11.63552037,0.47368421052631576,False
G IM Equity,IT0000062072,Generali,Financials,0.0039422,1013.53295,19.105,2023-12-29,G IM,G IM,G IM,G IM,11.63104274,0.4418604651162791,False
PUB FP Equity,FR0000130577,Publicis Groupe SA,Communication Services,0.00391419,228.880674,84.0,2023-12-29,PUB FP,PUB FP,PUB FP,PUB FP,15.67469307,0.08333333333333333,True
ORA FP Equity,FR0000133308,Orange SA,Communication Services,0.0039061499999999,1862.039619,10.304,2023-12-29,ORA FP,ORA FP,ORA FP,ORA FP,9.150305384,0.9166666666666666,False
MRK GY Equity,DE0006599905,Merck KGaA,Health Care,0.0037916,129.242252,144.1,2023-12-29,MRK GY,MRK GY,MRK GR,MRK GR,14.85500868,0.09523809523809523,True
DTG GY Equity,DE000DTR0CK8,Daimler Truck Holding AG,Industrials,0.0037048999999999,534.918723,34.02,2023-12-29,DTG GY,DTG GY,DTG GR,DTG GR,9.533547479,0.868421052631579,False
UPM FH Equity,FI0009005987,UPM-Kymmene Oyj,Materials,0.00370105,533.735699,34.06,2023-12-29,UPM FH,UPM FH,UPM FH,UPM FH,10.25436359,0.4117647058823529,False
SAMPO FH Equity,FI4000552500,Sampo Oyj,Financials,0.00364046,451.437077,39.61,2023-12-29,SAMPO FH,SAMPO FH,SAMPO FH,SAMPO FH,11.81673504,0.3953488372093023,False
GLE FP Equity,FR0000130809,Societe Generale SA,Financials,0.00361306,738.681875,24.025,2023-12-29,GLE FP,GLE FP,GLE FP,GLE FP,10.20401348,0.7674418604651163,False
TEF SQ Equity,ES0178430E18,Telefonica SA,Communication Services,0.00351675,4887.889423,3.534,2023-12-29,TEF SQ,TEF SQ,TEF SM,TEF SM,10.39840364,0.5,False
REP SQ Equity,ES0173516115,Repsol SA,Energy,0.0034978599999999,1277.396053,13.45,2023-12-29,REP SQ,REP SQ,REP SM,REP SM,12.46861677,0.2857142857142857,True
DSFIR NA Equity,CH1216478797,DSM-Firmenich AG,Materials,0.00348332,185.973472,92.0,2023-12-29,DSFIR NA,DSFIR NA,DSFIR NA,DSFIR NA,8.285420472,0.8823529411764706,False
FER SQ Equity,NL0015001FS8,Ferrovial SE,Industrials,0.00344694,512.746275,33.02,2023-12-29,FER SQ,FER SQ,FER SM,FER SM,12.63197897,0.15789473684210525,True
PHIA NA Equity,NL0000009538,Koninklijke Philips NV,Health Care,0.00338843,789.352517,21.085,2023-12-29,PHIA NA,PHIA NA,PHIA NA,PHIA NA,12.57116426,0.42857142857142855,False
NOKIA FH Equity,FI0009000681,Nokia Oyj,Information Technology,0.00335979,5407.207697,3.052,2023-12-29,NOKIA FH,NOKIA FH,NOKIA FH,NOKIA FH,10.61321413,0.8181818181818182,False
CABK SQ Equity,ES0140609019,CaixaBank SA,Financials,0.00313,4126.17239,3.726,2023-12-29,CABK SQ,CABK SQ,CABK SM,CABK SM,10.72810217,0.6976744186046512,False
KNEBV FH Equity,FI0009013403,Kone Oyj,Industrials,0.00312498,339.890361,45.16,2023-12-29,KNEBV FH,KNEBV FH,KNEBV FH,KNEBV FH,10.52162655,0.5263157894736842,False
SHL GY Equity,DE000SHL1006,Siemens Healthineers AG,Health Care,0.00301987,282.0,52.6,2023-12-29,SHL GY,SHL GY,SHL GR,SHL GR,12.54966307,0.47619047619047616,False
KBC BB Equity,BE0003565737,KBC Group NV,Financials,0.00299229,250.301648,58.72,2023-12-29,KBC BB,KBC BB,KBC BB,KBC BB,12.80863359,0.18604651162790697,True
EDP PL Equity,PTEDP0AM0009,EDP SA,Utilities,0.00291003,3138.016218,4.555,2023-12-29,EDP PL,EDP PL,EDP PL,EDP PL,10.9785371,0.631578947368421,False
HO FP Equity,FR0000121329,Thales SA,Industrials,0.00286629,105.10507,133.95,2023-12-29,HO FP,HO FP,HO FP,HO FP,10.28814063,0.6842105263157895,False
ACA FP Equity,FR0000045072,Credit Agricole SA,Financials,0.00279565,1068.458297,12.852,2023-12-29,ACA FP,ACA FP,ACA FP,ACA FP,13.05721631,0.09302325581395349,True
BEI GY Equity,DE0005200000,Beiersdorf AG,Consumer Staples,0.0027848,100.8,135.7,2023-12-29,BEI GY,BEI GY,BEI GR,BEI GR,8.794176643,0.8823529411764706,False
NESTE FH Equity,FI0009013296,Neste Oyj,Energy,0.0027743,423.066082,32.21,2023-12-29,NESTE FH,NESTE FH,NESTE FH,NESTE FH,12.71111532,0.14285714285714285,True
EDEN FP Equity,FR0010908533,Edenred SE,Financials,0.00275103,249.588059,54.14,2023-12-29,EDEN FP,EDEN FP,EDEN FP,EDEN FP,11.06159564,0.6511627906976745,False
SY1 GY Equity,DE000SYM9999,Symrise AG,Materials,0.00269359,132.783451,99.64,2023-12-29,SY1 GY,SY1 GY,SY1 GR,SY1 GR,9.393099434,0.7647058823529411,False
MT NA Equity,LU1598757687,ArcelorMittal SA,Materials,0.0026746599999999,511.685863,25.675,2023-12-29,MT NA,MT NA,MT NA,MT NA,7.211210813,1.0,False
HNR1 GY Equity,DE0008402215,Hannover Rueck SE,Financials,0.00265532,60.298567,216.3,2023-12-29,HNR1 GY,HNR1 GY,HNR1 GR,HNR1 GR,10.14199007,0.7906976744186046,False
AKZA NA Equity,NL0013267909,Akzo Nobel NV,Materials,0.00259859,170.594686,74.82,2023-12-29,AKZA NA,AKZA NA,AKZA NA,AKZA NA,10.88348608,0.23529411764705882,True
EBS AV Equity,AT0000652011,Erste Group Bank AG,Financials,0.00257117,343.84,36.73,2023-12-29,EBS AV,EBS AV,EBS AV,EBS AV,10.59439338,0.7441860465116279,False
KYGA ID Equity,IE0004906560,Kerry Group PLC,Consumer Staples,0.00255286,159.411461,78.66,2023-12-29,KYGA ID,KYGA ID,KYGA ID,KYGA ID,10.72783626,0.6470588235294118,False
RHM GY Equity,DE0007030009,Rheinmetall AG,Industrials,0.00254514,43.55885,287.0,2023-12-29,RHM GY,RHM GY,RHM GR,RHM GR,10.39231276,0.631578947368421,False
HEN3 GY Equity,DE0006048432,Henkel AG & Co KGaA,Consumer Staples,0.00251064,169.254731,72.86,2023-12-29,HEN3 GY,HEN3 GY,HEN3 GR,HEN3 GR,10.83617883,0.5882352941176471,False
AENA SQ Equity,ES0105046009,Aena SME SA,Industrials,0.0025056699999999,75.0,164.1,2023-12-29,AENA SQ,AENA SQ,AENA SM,AENA SM,15.79571269,0.02631578947368421,True
KSP ID Equity,IE0004927939,Kingspan Group PLC,Industrials,0.0024691599999999,154.695892,78.4,2023-12-29,KSP ID,KSP ID,KSP ID,KSP ID,11.24739344,0.39473684210526316,False
FRE GY Equity,DE0005785604,Fresenius SE & Co KGaA,Health Care,0.00241407,422.427958,28.07,2023-12-29,FRE GY,FRE GY,FRE GR,FRE GR,13.9734559,0.19047619047619047,True
BNR GY Equity,DE000A1DAHH0,Brenntag SE,Industrials,0.00235588,139.05,83.22,2023-12-29,BNR GY,BNR GY,BNR GR,BNR GR,11.21095779,0.4473684210526316,False
MONC IM Equity,IT0004965148,Moncler SpA,Consumer Discretionary,0.00233569,205.970755,55.7,2023-12-29,MONC IM,MONC IM,MONC IM,MONC IM,15.9091832,0.041666666666666664,True
CBK GY Equity,DE000CBK1001,Commerzbank AG,Financials,0.00230933,1054.18983,10.76,2023-12-29,CBK GY,CBK GY,CBK GR,CBK GR,8.128767262,0.9302325581395349,False
HEI GY Equity,DE0006047004,Heidelberg Materials AG,Materials,0.00230104,139.639214,80.94,2023-12-29,HEI GY,HEI GY,HEI GR,HEI GR,11.34957487,0.17647058823529413,True
PRY IM Equity,IT0004176001,Prysmian SpA,Industrials,0.00220117,262.614919,41.17,2023-12-29,PRY IM,PRY IM,PRY IM,PRY IM,11.86301457,0.3157894736842105,False
TRN IM Equity,IT0003242622,Terna - Rete Elettrica Nazionale,Utilities,0.00216383,1406.9944,7.554,2023-12-29,TRN IM,TRN IM,TRN IM,TRN IM,13.03873361,0.21052631578947367,True
BESI NA Equity,NL0012866412,BE Semiconductor Industries NV,Information Technology,0.00214152,77.089401,136.45,2023-12-29,BESI NA,BESI NA,BESI NA,BESI NA,10.96720286,0.7272727272727273,False
MTX GY Equity,DE000A0D9PT0,MTU Aero Engines AG,Industrials,0.00213956,53.824489,195.25,2023-12-29,MTX GY,MTX GY,MTX GR,MTX GR,10.16023758,0.7105263157894737,False
KPN NA Equity,NL0000009082,Koninklijke KPN NV,Communication Services,0.00212991,3355.305115,3.118,2023-12-29,KPN NA,KPN NA,KPN NA,KPN NA,10.0715646,0.6666666666666666,False
1COV GY Equity,DE0006062144,Covestro AG,Materials,0.0020745299999999,193.428321,52.68,2023-12-29,1COV GY,1COV GY,1COV GR,1COV GR,10.74004821,0.35294117647058826,False
